family,genus
Opiliaceae,Champereia
Acanthaceae,Championella
Gesneriaceae,Championia
Anastrophyllaceae,Chandonanthus
Poaceae,Chandrasekharania
Lauraceae,Chanekia
Styracaceae,Changiostyrax
Apiaceae,Changium
Orchidaceae,Changnienia
Rubiaceae,Chapelieria
Fabaceae,Chapmannia
Amaryllidaceae,Chapmanolirion
Compositae,Chaptalia
Euphorbiaceae,Characias
Compositae,Charadranaetes
Stilbaceae,Charadrophila
Compositae,Chardinia
Caryophyllaceae,Charesia
Meliaceae,Charia
Melastomataceae,Charianthus
Euphorbiaceae,Charidia
Ochnaceae,Charidion
Compositae,Charieis
Cardiopteridaceae,Chariessa
Orchidaceae,Charlesworthara
Asparagaceae,Charlwoodia
Amaranthaceae,Charpentiera
Labiatae,Chartocalyx
Compositae,Chartolepis
Brassicaceae,Chartoloma
Rubiaceae,Chasallia
Verbenaceae,Chascanum
Poaceae,Chascolytrum
Phyllanthaceae,Chascotheca
Gramineae,Chasea
Poaceae,Chasechloa
Orchidaceae,Chaseella
Iridaceae,Chasmanthe
Menispermaceae,Chasmanthera
Poaceae,Chasmanthium
Iridaceae,Chasmatocallis
Aizoaceae,Chasmatophyllum
Proteaceae,Chasme
Bignoniaceae,Chasmia
Fabaceae,Chasmone
Poaceae,Chasmopodium
Rubiaceae,Chassalia
Melastomataceae,Chastenaea
Loranthaceae,Chatinia
Orchidaceae,Chaubardia
Orchidaceae,Chaubardiella
Orchidaceae,Chauliodon
Brassicaceae,Chaunanthus
Olacaceae,Chaunochiton
Lamiaceae,Chaunostoma
Gesneriaceae,Chautemsia
Gramineae,Chauvinia
Apocynaceae,Chavannesia
Piperaceae,Chavica
Rhamnaceae,Chaydaia
Cucurbitaceae,Chayota
Rubiaceae,Chazaliella
Brassicaceae,Cheesemania
Pteridaceae,Cheilanthes
Woodsiaceae,Cheilanthopsis
Celastraceae,Cheiloclinium
Fabaceae,Cheilococca
Costaceae,Cheilocostus
Lomariopsidaceae,Cheiloepton
Polypodiaceae,Cheilogramma
Polypodiaceae,Cheilogramme
Lejeuneaceae,Cheilolejeunea
Dryopteridaceae,Cheilolepton
Scrophulariaceae,Cheilophyllum
Pteridaceae,Cheiloplecton
Acanthaceae,Cheilopsis
Euphorbiaceae,Cheilosa
Gesneriaceae,Cheilosandra
Pteridaceae,Cheilosoria
Ericaceae,Cheilotheca
Ditrichaceae,Cheilothela
Orchidaceae,Cheiradenia
Pittosporaceae,Cheiranthera
Brassicaceae,Cheiranthesimum
Brassicaceae,Cheiranthus
Brassicaceae,Cheiri
Aizoaceae,Cheiridopsis
Brassicaceae,Cheirinia
Gesneriaceae,Cheirisanthera
Araliaceae,Cheirodendron
Ophioglossaceae,Cheiroglossa
Malvaceae,Cheirolaena
Compositae,Cheirolophus
Dipteridaceae,Cheiropleuria
Polypodiaceae,Cheiropteris
Orchidaceae,Cheiropterocephalus
Orchidaceae,Cheirorchis
Malvaceae,Cheirostemon
Orchidaceae,Cheirostylis
Papaveraceae,Chelidonium
Compositae,Cheliusia
Orchidaceae,Chelonanthera
Gentianaceae,Chelonanthus
Plantaginaceae,Chelone
Icacinaceae,Chelonecarya
Sapotaceae,Chelonespermum
Orchidaceae,Chelonistele
Lamiaceae,Chelonopsis
Arecaceae,Chelyocarpus
Orchidaceae,Chelyorchis
Araliaceae,Chengiopanax
Pottiaceae,Chenia
Gramineae,Chennapyrum
Amaranthaceae,Chenolea
Amaranthaceae,Chenoleoides
Scrophulariaceae,Chenopodiopsis
Amaranthaceae,Chenopodium
Compositae,Cherina
Compositae,Chersodoma
Rubiaceae,Chesnea
Fabaceae,Chesneya
Fabaceae,Chesniella
Crassulaceae,Chetyson
Bromeliaceae,Chevaliera
Poaceae,Chevalierella
Moraceae,Chevalierodendron
Compositae,Chevreulia
Orchidaceae,Chewara
Myrtaceae,Cheynia
Myrtaceae,Cheyniana
Achariaceae,Chiangiodendron
Cactaceae,Chiapasia
Cactaceae,Chiapasophyllum
Sapindaceae,Chiarinia
Plagiochilaceae,Chiastocaulon
Crassulaceae,Chiastophyllum
Papaveraceae,Chiazospermum
Combretaceae,Chicharronia
Loasaceae,Chichicaste
Cactaceae,Chichipia
Meliaceae,Chickassia
Sapotaceae,Chiclea
Fabaceae,Chidlowia
Ranunculaceae,Chienia
Annonaceae,Chieniodendron
Blechnaceae,Chieniopteris
Zamiaceae,Chigua
Compositae,Chihuahuana
Poaceae,Chikusichloa
Compositae,Childsia
Cactaceae,Chilenia
Cactaceae,Chileniopsis
Leskeaceae,Chileobryon
Cactaceae,Chileocactus
Cactaceae,Chileorebutia
Acanthaceae,Chileranthemum
Compositae,Chiliadenus
Gesneriaceae,Chiliandra
Scrophulariaceae,Chilianthus
Compositae,Chiliocephalum
Compositae,Chiliophyllum
Cactaceae,Chiliorebutia
Compositae,Chiliotrichiopsis
Compositae,Chiliotrichum
Cactaceae,Chilita
Cyperaceae,Chillania
Achariaceae,Chilmoria
Cleomaceae,Chilocalyx
Brassicaceae,Chilocardamum
Apocynaceae,Chilocarpus
Orchidaceae,Chilocentrum
Gramineae,Chilochloa
Lamiaceae,Chilodia
Acanthaceae,Chiloglossa
Orchidaceae,Chiloglottis
Orchidaceae,Chilopogon
Bignoniaceae,Chilopsis
Polypodiaceae,Chilopteris
Orchidaceae,Chiloschista
Lophocoleaceae,Chiloscyphus
Compositae,Chimantaea
Ericaceae,Chimaphila
Rubiaceae,Chimarrhis
Sapindaceae,Chimborazoa
Calycanthaceae,Chimonanthus
Poaceae,Chimonobambusa
Poaceae,Chimonocalamus
Thelypteridaceae,Chingia
Acanthaceae,Chingiacanthus
Orobanchaceae,Chingyungia
Rubiaceae,Chiococca
Ericaceae,Chiogenes
Poaceae,Chionachne
Oleaceae,Chionanthus
Rubiaceae,Chione
Rosaceae,Chionice
Boraginaceae,Chionocharis
Poaceae,Chionochloa
Asparagaceae,Chionodoxa
Gentianaceae,Chionogentias
Melanthiaceae,Chionographis
Scrophulariaceae,Chionohebe
Compositae,Chionolaena
Pottiaceae,Chionoloma
Compositae,Chionopappus
Plantaginaceae,Chionophila
Asparagaceae,Chionoscilla
Sematophyllaceae,Chionostomum
Amaranthaceae,Chionothrix
Fabaceae,Chiovendaea
Malvaceae,Chiranthodendron
Lythraceae,Chiratia
Loranthaceae,Chiridium
Gesneriaceae,Chirita
Gesneriaceae,Chiritopsis
Fabaceae,Chirocalyx
Gentianaceae,Chironia
Euphorbiaceae,Chiropetalum
Bromeliaceae,Chirripoa
Meliaceae,Chisocheton
Orchidaceae,Chitonanthera
Zygophyllaceae,Chitonia
Orchidaceae,Chitonochilus
Menispermaceae,Chlaenandra
Compositae,Chlaenobolus
Apiaceae,Chlaenosciadium
Labiatae,Chlainanthus
Acanthaceae,Chlamydacanthus
Thymelaeaceae,Chlamydanthus
Compositae,Chlamydites
Gesneriaceae,Chlamydoboea
Acanthaceae,Chlamydocardia
Icacinaceae,Chlamydocarya
Malvaceae,Chlamydocola
Tectariaceae,Chlamydogramme
Euphorbiaceae,Chlamydojatropha
Compositae,Chlamydophora
Balanophoraceae,Chlamydophytum
Acanthaceae,Chlamydostachya
Iridaceae,Chlamydostylus
Compositae,Chlamysperma
Amaryllidaceae,Chlidanthus
Gramineae,Chloachne
Gramineae,Chloammia
Lamiaceae,Chloanthes
Gramineae,Chloothamnus
Gentianaceae,Chlora
Compositae,Chloracantha
Euphorbiaceae,Chloradenia
Orchidaceae,Chloraea
Lepidoziaceae,Chloranthelia
Chloranthaceae,Chloranthus
Gramineae,Chloridion
Gramineae,Chloridopsis
Poaceae,Chloris
Poaceae,Chlorocalymma
Lauraceae,Chlorocardium
Achariaceae,Chlorocarpa
Rubiaceae,Chlorochorion
Apocynaceae,Chlorocodon
Brassicaceae,Chlorocrambe
Apocynaceae,Chlorocyathus
Cyperaceae,Chlorocyperus
Asparagaceae,Chlorogalum
Gramineae,Chloroides
Fabaceae,Chloroleucon
Fabaceae,Chloroleucum
Sapotaceae,Chloroluma
Rosaceae,Chloromeles
Myrtaceae,Chloromyrtus
Euphorbiaceae,Chloropatane
Moraceae,Chlorophora
Asparagaceae,Chlorophytum
Poaceae,Chloropsis
Orchidaceae,Chlorosa
Araceae,Chlorospatha
Rubiaceae,Chlorostemma
Gramineae,Chlorostis
Rutaceae,Chloroxylon
Cyatheaceae,Chnoophora
Amaryllidaceae,Choananthus
Cucurbitaceae,Chocho
Bignoniaceae,Chodanthus
Scrophulariaceae,Chodaphyton
Cruciferae,Chodsha-Kasiana
Orchidaceae,Choeradoplectron
Anacardiaceae,Choerospondias
Rutaceae,Choisya
Rubiaceae,Chomelia
Cyperaceae,Chondrachne
Gramineae,Chondrachyrum
Orchidaceae,Chondradenia
Compositae,Chondrilla
Lejeuneaceae,Chondriolejeunea
Orchidaceae,Chondrobollea
Gramineae,Chondrochlaena
Rubiaceae,Chondrococcus
Menispermaceae,Chondrodendron
Gramineae,Chondrolaena
Restionaceae,Chondropetalum
Gentianaceae,Chondrophylla
Compositae,Chondropyxis
Orchidaceae,Chondrorhyncha
Orchidaceae,Chondroscaphe
Saxifragaceae,Chondrosea
Oleaceae,Chondrospermum
Euphorbiaceae,Chondrostylis
Poaceae,Chondrosum
Chonecoleaceae,Chonecolea
Apocynaceae,Chonemorpha
Phyllanthaceae,Chonocentrum
Sapindaceae,Chonopetalum
Primulaceae,Chontalesia
Restionaceae,Chordifex
Fabaceae,Chordospartium
Santalaceae,Choretrum
Boraginaceae,Choriantha
Rutaceae,Choribena
Myrtaceae,Choricarpia
Picrodendraceae,Choriceras
Cyclanthaceae,Chorigyne
Rutaceae,Chorilaena
Loranthaceae,Chorilepidella
Loranthaceae,Chorilepis
Sapotaceae,Chorioluma
Euphorbiaceae,Choriophyllum
Bignoniaceae,Choriosphaera
Amaranthaceae,Choriptera
Euphorbiaceae,Chorisandra
Phyllanthaceae,Chorisandrachne
Gesneriaceae,Chorisanthera
Gentianaceae,Chorisepalum
Malvaceae,Chorisia
Compositae,Chorisis
Compositae,Chorisiva
Acanthaceae,Chorisochora
Dicranaceae,Chorisodontium
Cruciferae,Chorispermum
Brassicaceae,Chorispora
Compositae,Choristea
Loranthaceae,Choristegeres
Loranthaceae,Choristegia
Ericaceae,Choristemon
Rubiaceae,Choristes
Pteridaceae,Choristosoria
Iteaceae,Choristylis
Apiaceae,Choritaenia
Cyperaceae,Chorizandra
Polygonaceae,Chorizanthe
Fabaceae,Chorizema
Euphorbiaceae,Chorizotheca
Asphodelaceae,Chortolirion
Salicaceae,Chosenia
Rubiaceae,Choulettia
Sapindaceae,Chouxia
Compositae,Chresta
Acanthaceae,Chrestienia
Gramineae,Chretomeris
Thelypteridaceae,Chrismatopteris
Thelypteridaceae,Christella
Marattiaceae,Christensenia
Orchidaceae,Christensonella
Orchidaceae,Christensonia
Fabaceae,Christia
Malvaceae,Christiana
Malpighiaceae,Christianella
Orchidaceae,Christieara
Polypodiaceae,Christiopteris
Orobanchaceae,Christisonia
Celastraceae,Christmannia
Brassicaceae,Christolea
Polypodiaceae,Christopteris
Apocynaceae,Christya
Acanthaceae,Chroesthes
Compositae,Chromochiton
Compositae,Chromolaena
Compositae,Chromolepis
Sapotaceae,Chromolucuma
Fabaceae,Chronanthos
Fabaceae,Chronanthus
Orchidaceae,Chroniochilus
Compositae,Chronopappus
Euphorbiaceae,Chrozophora
Loasaceae,Chryostoma
Compositae,Chrysactinia
Compositae,Chrysactinium
Palmae,Chrysalidocarpus
Palmae,Chrysallidosperma
Sarraceniaceae,Chrysamphora
Compositae,Chrysanthellum
Compositae,Chrysanthemoides
Compositae,Chrysanthemum
Compositae,Chrysanthoglossum
Fabaceae,Chrysaspis
Cyperaceae,Chrysitrix
Hypnaceae,Chryso-hypnum
Chrysobalanaceae,Chrysobalanus
Orchidaceae,Chrysobaphus
Ditrichaceae,Chrysoblastella
Grossulariaceae,Chrysobotrya
Brassicaceae,Chrysobraya
Cactaceae,Chrysocactus
Fabaceae,Chrysocalyx
Compositae,Chrysocephalum
Brassicaceae,Chrysochamela
Clusiaceae,Chrysochlamys
Poaceae,Chrysochloa
Pteridaceae,Chrysochosma
Meteoriaceae,Chrysocladium
Compositae,Chrysocoma
Compositae,Chrysocoryne
Ranunculaceae,Chrysocyathus
Orchidaceae,Chrysocycnis
Pteridaceae,Chrysodium
Orchidaceae,Chrysoglossum
Compositae,Chrysogonum
Polypodiaceae,Chrysogrammitis
Amblystegiaceae,Chrysohypnum
Compositae,Chrysolaena
Pinaceae,Chrysolarix
Fagaceae,Chrysolepis
Lythraceae,Chrysolyga
Compositae,Chrysoma
Compositae,Chrysopappus
Apiaceae,Chrysophae
Compositae,Chrysophania
Melastomataceae,Chrysophora
Compositae,Chrysophthalmum
Sapotaceae,Chrysophyllum
Clusiaceae,Chrysopia
Poaceae,Chrysopogon
Compositae,Chrysopsis
Polypodiaceae,Chrysopteris
Myrtaceae,Chrysorhoe
Fabaceae,Chrysoscias
Saxifragaceae,Chrysosplenium
Combretaceae,Chrysostachys
Euphorbiaceae,Chrysostemon
Loasaceae,Chrysostoma
Compositae,Chrysothamnus
Gesneriaceae,Chrysothemis
Santalaceae,Chrysothesium
Rubiaceae,Chrysoxylon
Fabaceae,Chrystolia
Gramineae,Chrysurus
Apocynaceae,Chthamalia
Compositae,Chthonia
Compositae,Chthonocephalus
Apiaceae,Chuanminshen
Orchidaceae,Chuanyenara
Compositae,Chucoa
Meliaceae,Chukrasia
Polygonaceae,Chulusium
Gramineae,Chumsriella
Combretaceae,Chuncoa
Apocynaceae,Chunechites
Hamamelidaceae,Chunia
Meliaceae,Chuniodendron
Arecaceae,Chuniophoenix
Ericaceae,Chupalon
Compositae,Chuquiraga
Piperaceae,Churumaya
Poaceae,Chusquea
Orchidaceae,Chusua
Lecythidaceae,Chydenanthus
Orchidaceae,Chyletia
Onagraceae,Chylismia
Onagraceae,Chylismiella
Euphorbiaceae,Chylogala
Thymelaeaceae,Chymococca
Apocynaceae,Chymocormus
Apiaceae,Chymsydia
Orchidaceae,Chysis
Myrtaceae,Chytraculia
Myrtaceae,Chytralia
Sapindaceae,Chytranthus
Orchidaceae,Chytroglossa
Lecythidaceae,Chytroma
Rubiaceae,Chytropsia
Apocynaceae,Cibirhiza
Brassicaceae,Cibotarium
Cibotiaceae,Cibotium
Phyllanthaceae,Cicca
Gentianaceae,Cicendia
Fabaceae,Cicer
Compositae,Cicerbita
Fabaceae,Cicercula
Compositae,Ciceronia
Loranthaceae,Cichlanthus
Compositae,Cichorium
Apiaceae,Ciclospermum
Geraniaceae,Ciconium
Apiaceae,Cicuta
Passifloraceae,Cieca
Malvaceae,Cienfuegosia
Zingiberaceae,Cienkowskia
Zingiberaceae,Cienkowskiella
Rubiaceae,Cigarrilla
Saxifragaceae,Ciliaria
Rubiaceae,Ciliosemina
Ranunculaceae,Cimicifuga
Gentianaceae,Ciminalis
Rubiaceae,Cinchona
Rubiaceae,Cinchonopsis
Dennstaedtiaceae,Cincinalis
Melastomataceae,Cincinnobotrys
Calypogeiaceae,Cincinnulus
Mniaceae,Cinclidium
Cinclidotaceae,Cinclidotus
Compositae,Cineraria
Poaceae,Cinna
Cactaceae,Cinnabarinea
Lauraceae,Cinnadenia
Gramineae,Cinnagrostis
Canellaceae,Cinnamodendron
Lauraceae,Cinnamomum
Canellaceae,Cinnamosma
Poaceae,Cinnastrum
Ericaceae,Cinsania
Cucurbitaceae,Cionandra
Tectariaceae,Cionidium
Orchidaceae,Cionisaccus
Menispermaceae,Cionomene
Cucurbitaceae,Cionosicyos
Cucurbitaceae,Cionosicys
Apocynaceae,Cionura
Meliaceae,Cipadessa
Cactaceae,Cipocereus
Podostemaceae,Cipoia
Iridaceae,Cipura
Bromeliaceae,Cipuropsis
Onagraceae,Circaea
Circaeasteraceae,Circaeaster
Saururaceae,Circaeocarpus
Aizoaceae,Circandra
Fabaceae,Circinnus
Neckeraceae,Circulifolium
Orchidaceae,Ciripedium
Orchidaceae,Cirrhaea
Orchidaceae,Cirrhopetalum
Orchidaceae,Cirrhophyllum
Brachytheciaceae,Cirriphyllum
Compositae,Cirsium
Orchidaceae,Cischweinfia
Compositae,Cissampelopsis
Menispermaceae,Cissampelos
Francoaceae,Cissarobryon
Vitaceae,Cissus
Orobanchaceae,Cistanche
Portulacaceae,Cistanthe
Malvaceae,Cistanthera
Orchidaceae,Cistella
Cistaceae,Cistus
Brassicaceae,Cithareloma
Verbenaceae,Citharexylum
Rutaceae,Citreum
Pittosporaceae,Citriobatus
Monimiaceae,Citriosma
Cardiopteridaceae,Citronella
Rutaceae,Citropsis
Monimiaceae,Citrosma
Cucurbitaceae,Citrullus
Rutaceae,Citrus
Palmae,Cladandra
Compositae,Cladanthus
Ditrichaceae,Cladastomum
Orchidaceae,Claderia
Lejeuneaceae,Cladiantholejeunea
Cyperaceae,Cladium
Orchidaceae,Cladobium
Cucurbitaceae,Cladocarpa
Rubiaceae,Cladoceras
Compositae,Cladochaeta
Loranthaceae,Cladocolea
Euphorbiaceae,Cladodes
Bryaceae,Cladodium
Euphorbiaceae,Cladogelonium
Euphorbiaceae,Cladogynos
Lejeuneaceae,Cladolejeunea
Cephaloziaceae,Cladomastigum
Ptychomniaceae,Cladomnion
Ptychomniaceae,Cladomniopsis
Santalaceae,Cladomyza
Dicranaceae,Cladophascum
Dicranaceae,Cladopodanthus
Cephaloziaceae,Cladopodiella
Compositae,Cladopogon
Podostemaceae,Cladopus
Poaceae,Cladoraphis
Orchidaceae,Cladorhiza
Cucurbitaceae,Cladosicyos
Palmae,Cladosperma
Amaranthaceae,Cladostachys
Capparaceae,Cladostemon
Convolvulaceae,Cladostigma
Ericaceae,Cladothamnus
Amaranthaceae,Cladothrix
Fabaceae,Cladrastis
Phyllanthaceae,Clambus
Scapaniaceae,Clandarium
Cruciferae,Clandestinaria
Thuidiaceae,Claopodium
Euphorbiaceae,Claoxylon
Euphorbiaceae,Claoxylopsis
Malvaceae,Clappertonia
Compositae,Clappia
Asparagaceae,Clara
Onagraceae,Clarckia
Compositae,Clarionea
Moraceae,Clarisia
Acanthaceae,Clarkeasia
Rubiaceae,Clarkella
Onagraceae,Clarkia
Euphorbiaceae,Clarorivinia
Geocalycaceae,Clasmatocolea
Fabroniaceae,Clasmatodon
Melastomataceae,Clastilix
Sematophyllaceae,Clastobryella
Sematophyllaceae,Clastobryophilum
Sematophyllaceae,Clastobryopsis
Sematophyllaceae,Clastobryum
Brassicaceae,Clastopus
Annonaceae,Clathrospermum
Fabaceae,Clathrotropis
Gramineae,Claudia
Rutaceae,Clausena
Crassulaceae,Clausenellia
Rutaceae,Clausenopsis
Brassicaceae,Clausia
Poaceae,Clausospicula
Icacinaceae,Clavapetalum
Cactaceae,Clavarioidia
Rubiaceae,Clavenna
Rubiaceae,Clavennaea
Compositae,Clavigera
Primulaceae,Clavija
Myrtaceae,Clavimyrtus
Gramineae,Clavinodum
Euphorbiaceae,Clavipodium
Euphorbiaceae,Clavistylus
Funariaceae,Clavitheca
Fabaceae,Clavulium
Montiaceae,Claytonia
Montiaceae,Claytoniella
Gramineae,Cleachne
Iridaceae,Cleanthe
Apocynaceae,Cleghornia
Euphorbiaceae,Cleidiocarpon
Euphorbiaceae,Cleidion
Convolvulaceae,Cleiemera
Orchidaceae,Cleisocentron
Rubiaceae,Cleisocratera
Orchidaceae,Cleisodes
Orchidaceae,Cleisomeria
Orchidaceae,Cleisonopsis
Orchidaceae,Cleisoquetia
Orchidaceae,Cleisostoma
Orchidaceae,Cleisostomopsis
Poaceae,Cleistachne
Ixonanthaceae,Cleistanthopsis
Phyllanthaceae,Cleistanthus
Orchidaceae,Cleistes
Orchidaceae,Cleistesiopsis
Cactaceae,Cleistocactus
Myrtaceae,Cleistocalyx
Ditrichaceae,Cleistocarpidium
Cactaceae,Cleistocereus
Annonaceae,Cleistochlamys
Poaceae,Cleistochloa
Poaceae,Cleistogenes
Loranthaceae,Cleistoloranthus
Annonaceae,Cleistopholis
Calymperaceae,Cleistostoma
Violaceae,Clelandia
Passifloraceae,Clemanthus
Orchidaceae,Clematepistephium
Vitaceae,Clematicissus
Ranunculaceae,Clematis
Bignoniaceae,Clematitaria
Actinidiaceae,Clematoclethra
Ranunculaceae,Clematopsis
Meliaceae,Clemensia
Apocynaceae,Clemensiella
Marattiaceae,Clementea
Crassulaceae,Clementsia
Fabaceae,Cleobulia
Solanaceae,Cleochroma
Euphorbiaceae,Cleodora
Cleomaceae,Cleome
Cleomaceae,Cleomella
Gramineae,Cleomena
Lamiaceae,Cleonia
Palmae,Cleophora
Capparaceae,Cleoserrata
Celastraceae,Clercia
Aizoaceae,Cleretum
Campanulaceae,Clermontia
Labiatae,Clerodendranthus
Lamiaceae,Clerodendrum
Clethraceae,Clethra
Cleveaceae,Clevea
Scrophulariaceae,Clevelandia
Pentaphylacaceae,Cleyera
Fabaceae,Clianthus
Compositae,Clibadium
Melastomataceae,Clidemia
Melastomataceae,Clidemiastrum
Rosaceae,Cliffortia
Cyrillaceae,Cliftonia
Climaciaceae,Climacium
Amaranthaceae,Climacoptera
Fabaceae,Climacorachis
Acanthaceae,Clinacanthus
Amaryllidaceae,Clinanthus
Poaceae,Clinelymus
Marantaceae,Clinogyne
Lamiaceae,Clinopodium
Arecaceae,Clinosperma
Lauraceae,Clinostemon
Arecaceae,Clinostigma
Palmae,Clinostigmopsis
Liliaceae,Clintonia
Solanaceae,Cliocarpus
Linaceae,Cliococca
Compositae,Clipteria
Cactaceae,Clistanthocereus
Euphorbiaceae,Clistanthus
Acanthaceae,Clistax
Asparagaceae,Clistoyucca
Euphorbiaceae,Clistranthus
Apocynaceae,Clitandra
Apocynaceae,Clitandropsis
Convolvulaceae,Clitocyamos
Fabaceae,Clitoria
Fabaceae,Clitoriopsis
Amaryllidaceae,Clivia
Myrtaceae,Cloezia
Compositae,Cloiselia
Gramineae,Clomena
Compositae,Clomenocoma
Malpighiaceae,Clonodia
Euphorbiaceae,Clonostachys
Euphorbiaceae,Clonostylis
Theaceae,Closaschima
Compositae,Closia
Papaveraceae,Closterandra
Orchidaceae,Clowesia
Myrtaceae,Cluacena
Clusiaceae,Clusia
Clusiaceae,Clusianthemum
Calophyllaceae,Clusiella
Rubiaceae,Clusiophyllea
Euphorbiaceae,Clusiophyllum
Peraceae,Clutia
Euphorbiaceae,Cluytia
Phyllanthaceae,Cluytiandra
Compositae,Clybatis
Rutaceae,Clymenia
Fabaceae,Clymenum
Bignoniaceae,Clyostomanthus
Menispermaceae,Clypea
Brassicaceae,Clypeola
Euphorbiaceae,Clytia
Bignoniaceae,Clytostoma
Cyatheaceae,Cnemidaria
Orchidaceae,Cnemidia
Sapindaceae,Cnemidiscus
Fabaceae,Cnemidophacos
Euphorbiaceae,Cnemidostachys
Rutaceae,Cneoridium
Rutaceae,Cneorum
Sapindaceae,Cnesmocarpon
Euphorbiaceae,Cnesmone
Euphorbiaceae,Cnesmosa
Connaraceae,Cnestidium
Connaraceae,Cnestis
Dicranaceae,Cnestrum
Compositae,Cnicothamnus
Compositae,Cnicus
Apiaceae,Cnidiocarpa
Apiaceae,Cnidium
Euphorbiaceae,Cnidoscolus
Apiaceae,Coaxana
Polemoniaceae,Cobaea
Iridaceae,Cobana
Gesneriaceae,Cobananthus
Cyperaceae,Cobresia
Amaryllidaceae,Coburgia
Gesneriaceae,Coccanthera
Orchidaceae,Coccineorchis
Cucurbitaceae,Coccinia
Piperaceae,Coccobryon
Euphorbiaceae,Coccoceras
Rubiaceae,Coccochondra
Rubiaceae,Coccocypselum
Euphorbiaceae,Coccoglochidion
Polygonaceae,Coccoloba
Polygonaceae,Coccolobis
Chrysobalanaceae,Coccomelia
Euphorbiaceae,Cocconerion
Ericaceae,Coccosperma
Arecaceae,Coccothrinax
Menispermaceae,Cocculidium
Menispermaceae,Cocculus
Palmae,Coccus
Caryophyllaceae,Coccyganthe
Orchidaceae,Cochella
Cactaceae,Cochemiea
Cactaceae,Cochiseia
Clusiaceae,Cochlanthera
Apocynaceae,Cochlanthus
Orchidaceae,Cochleanthes
Brassicaceae,Cochlearia
Cruciferae,Cochleariella
Cruciferae,Cochleariopsis
Fabaceae,Cochleata
Orchidaceae,Cochlecaste
Orchidaceae,Cochlenia
Orchidaceae,Cochlepetalum
Orchidaceae,Cochlia
Fabaceae,Cochlianthus
Fabaceae,Cochliasanthus
Plantaginaceae,Cochlidiosperma
Polypodiaceae,Cochlidium
Orchidaceae,Cochlioda
Commelinaceae,Cochliostema
Bixaceae,Cochlospermum
Boraginaceae,Cochranea
Gramineae,Cockaynea
Plantaginaceae,Cockburnia
Crassulaceae,Cockerellia
Palmae,Cocops
Arecaceae,Cocos
Rubiaceae,Codaria
Fabaceae,Codariocalyx
Fabaceae,Codarium
Palmae,Codda-Pana
Rubiaceae,Coddia
Rubiaceae,Coddingtonia
Cunoniaceae,Codia
Euphorbiaceae,Codiaeum
Stemonuraceae,Codiocarpus
Solanaceae,Codochonia
Asparagaceae,Codomale
Boraginaceae,Codon
Acanthaceae,Codonacanthus
Gramineae,Codonachne
Fabaceae,Codonandra
Gesneriaceae,Codonanthe
Ericaceae,Codonanthemum
Gesneriaceae,Codonanthopsis
Apocynaceae,Codonechites
Orthotrichaceae,Codonoblepharon
Calymperaceae,Codonoblepharum
Gesneriaceae,Codonoboea
Euphorbiaceae,Codonocalyx
Gyrostemonaceae,Codonocarpus
Compositae,Codonocephalum
Malvaceae,Codonochlamys
Gesneriaceae,Codonophora
Campanulaceae,Codonopsis
Orchidaceae,Codonorchis
Orchidaceae,Codonosiphon
Ericaceae,Codonostigma
Apocynaceae,Codonura
Fabaceae,Codoriocalyx
Grimmiaceae,Codriophorus
Poaceae,Coelachne
Gramineae,Coelachyropsis
Poaceae,Coelachyrum
Orchidaceae,Coelandria
Molluginaceae,Coelanthum
Gramineae,Coelarthron
Euphorbiaceae,Coelebogyne
Orchidaceae,Coelia
Leguminosae,Coelidium
Orchidaceae,Coeliopsis
Euphorbiaceae,Coelobogyne
Verbenaceae,Coelocarpum
Myristicaceae,Coelocaryon
Gramineae,Coelochloa
Annonaceae,Coelocline
Palmae,Coelococcus
Euphorbiaceae,Coelodepas
Euphorbiaceae,Coelodiscus
Orchidaceae,Coeloglossogymnadenia
Orchidaceae,Coeloglossum
Orchidaceae,Coelogyne
Cruciferae,Coelonema
Solanaceae,Coeloneurum
Brassicaceae,Coelophragmus
Orchidaceae,Coeloplatanthera
Apiaceae,Coelopleurum
Rubiaceae,Coelopyrena
Poaceae,Coelorachis
Rubiaceae,Coelospermum
Malvaceae,Coelostegia
Apocynaceae,Coelostelma
Malpighiaceae,Coelostylis
Araliaceae,Coemansia
Compositae,Coespeletia
Rubiaceae,Cofeanthus
Rubiaceae,Coffea
Cucurbitaceae,Cogniauxia
Cucurbitaceae,Cogniauxiella
Orchidaceae,Cogniauxiocharis
Apiaceae,Cogswellia
Berberidaceae,Cogylia
Boraginaceae,Cohiba
Asparagaceae,Cohnia
Orchidaceae,Cohniella
Convolvulaceae,Coiladena
Gentianaceae,Coilantha
Amaranthaceae,Coilocarpus
Orchidaceae,Coilochilus
Ericaceae,Coilostigma
Orchidaceae,Coilostylis
Brassicaceae,Coincya
Gelsemiaceae,Coinochlamys
Poaceae,Coix
Fabaceae,Cojoba
Malvaceae,Cola
Asparagaceae,Colania
Poaceae,Colanthelia
Orchidaceae,Colax
Dilleniaceae,Colbertia
Colchicaceae,Colchicum
Boraginaceae,Coldenia
Bignoniaceae,Colea
Rubiaceae,Coleactina
Ericaceae,Coleanthera
Poaceae,Coleanthus
Poaceae,Coleataenia
Lamiaceae,Colebrookea
Campanulaceae,Colensoa
Loranthaceae,Coleobotrys
Restionaceae,Coleocarya
Cactaceae,Coleocephalocereus
